gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability
1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,75.35,75.35,1,0.775063034488179
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.45,75.45,1,0.90010715658583
0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,0,95.4,4613.95,0,0.4650252664478803
0,0,0,0,72,1,2,1,2,2,2,0,2,0,2,1,0,101.3,7261.25,0,0.009795494735078453
0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,2,53.1,2459.8,0,0.1305914652681388
1,0,0,0,24,1,2,1,0,2,2,0,0,0,0,1,0,84.85,2048.8,0,0.2939259359140839
0,0,1,1,5,0,1,0,0,2,0,2,0,0,0,0,2,34.25,163.55,0,0.2220807776565604
0,0,1,1,33,1,2,1,0,2,2,2,0,0,0,0,1,88.6,2888.7,0,0.22281680723105157
0,0,0,0,42,1,2,0,2,2,0,0,0,0,1,1,0,60.15,2421.6,0,0.02099975554385256
1,0,0,0,23,1,0,1,2,0,2,0,2,2,1,1,1,99.95,2292.75,0,0.22403850541295242
1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,70.7,553.4,0,0.312796685243069
1,0,0,0,66,1,0,0,2,2,0,0,0,0,1,1,3,54.8,3465.7,0,0.022779770847192623
1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,49.55,1210.4,1,0.24843438934008677
1,1,0,0,24,1,2,0,0,2,0,0,0,0,0,0,1,54.8,1291.3,0,0.11369289483220954
1,0,0,0,69,1,2,0,2,2,2,2,0,2,1,1,1,78.6,5356.45,1,0.13935306720852192
0,0,0,0,53,1,0,1,0,2,2,0,2,2,1,1,3,100.3,5200.8,0,0.1802616250150973
0,0,0,0,60,0,1,0,2,0,2,0,2,2,2,0,2,53.6,3237.05,0,0.06326524317073816
0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,576.65,1,0.739248490412989
0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,1,19.35,433.75,0,0.011325013155695854
0,0,1,1,23,1,2,1,0,0,0,0,0,2,0,0,2,85.6,1868.4,0,0.4497947102268329
1,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,2,80.8,5728.55,0,0.008619124632136156
1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.95,825.7,1,0.677347999274825
1,0,0,0,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,390.4,0,0.005810945621918331
1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.55,93.55,1,0.9717531706659752
1,1,0,0,31,1,2,1,0,2,0,0,2,0,0,1,2,90.7,2845.15,0,0.44285435783022803
0,0,0,0,57,1,0,0,0,2,2,2,2,0,2,0,3,69.75,3894.4,0,0.03516621473601362
0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,1,0,20.0,886.4,0,0.00726149537985282
1,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,95.25,1021.55,0,0.6348681954983832
0,0,1,0,58,1,2,1,0,0,2,2,2,2,0,1,1,102.1,5885.4,1,0.34944187116832137
1,0,0,1,14,1,0,2,1,1,1,1,1,1,0,0,3,19.95,268.4,0,0.04614873232399683
1,0,1,0,27,1,2,0,2,0,0,2,2,2,1,0,3,80.85,2204.35,0,0.04056291375555126
0,0,1,1,14,1,2,1,0,2,0,0,0,2,0,1,0,90.9,1259.0,1,0.6629045692776462
0,0,1,1,12,0,1,0,0,2,0,0,0,0,0,0,3,29.2,309.1,1,0.1654833184192545
0,0,1,1,69,1,2,1,0,2,0,2,0,2,2,1,0,93.3,6398.05,0,0.06496193528460724
0,0,1,1,25,1,0,1,0,2,2,0,2,0,0,1,0,89.15,2257.75,1,0.30908359460336815
1,1,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,108.85,6287.25,1,0.4683470575798642
0,0,1,1,35,0,1,0,2,0,0,2,2,0,2,1,1,46.35,1662.05,0,0.01232817317568871
0,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.75,1350.15,1,0.6370503796902929
1,0,1,1,45,1,2,0,0,2,2,0,2,2,1,0,1,78.75,3600.65,0,0.05873093640215082
0,0,0,0,17,1,0,1,0,2,0,0,2,0,0,1,2,83.55,1329.15,0,0.45817619636591955
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,45.7,45.7,1,0.7576025921627692
1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,19.6,422.5,0,0.0122192090630964
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.95,69.95,1,0.828821369513642
1,0,1,1,67,1,0,0,2,0,2,2,0,2,2,0,3,67.85,4627.65,0,0.013891530390158858
0,0,1,1,67,1,2,1,0,0,2,2,2,2,2,1,0,105.65,6717.9,0,0.0965707418407676
0,0,1,0,2,0,1,0,0,0,0,0,2,2,0,0,2,44.6,97.1,1,0.7480612463625018
1,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1710.45,1,0.4687389067221347
0,1,0,0,9,1,0,1,0,0,2,0,0,0,0,0,1,75.5,637.4,0,0.40064491744636077
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.15,117.95,0,0.14130313080980367
1,0,0,0,54,0,1,0,2,0,0,2,2,0,2,0,1,45.2,2460.55,0,0.017760534736126245
0,0,0,0,57,1,0,1,0,0,2,0,2,2,2,1,2,95.25,5464.65,1,0.08359474905175786
1,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,3,89.85,2165.05,1,0.4865277853834053
0,0,1,1,49,1,2,1,0,2,0,0,2,2,1,0,3,100.45,4941.8,1,0.19044592762149104
1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,2,47.15,223.15,1,0.6128363729351971
1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.2,181.1,1,0.6946928946458787
0,0,0,1,4,1,2,1,0,0,2,2,0,0,0,1,3,87.1,341.45,1,0.8625177901170125
1,0,1,1,70,1,2,0,2,2,2,2,2,0,2,1,0,79.25,5731.85,0,0.013433563740452304
1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,0,75.9,357.75,1,0.8181592156287434
1,0,1,1,53,1,2,0,2,0,2,2,2,2,0,0,2,85.7,4616.1,0,0.2213304150313419
0,0,1,0,47,1,2,1,2,2,2,0,2,0,0,1,2,98.75,4533.7,1,0.35227347684869925
0,0,0,1,31,1,0,2,1,1,1,1,1,1,1,0,1,20.1,589.25,0,0.021719687597721533
1,0,1,1,13,1,0,0,0,2,2,2,0,0,0,0,0,61.8,750.1,0,0.08295626185726061
0,0,1,1,28,1,2,0,0,0,0,0,0,0,0,0,3,49.9,1410.25,0,0.04682249626072354
0,0,0,0,10,1,2,1,0,0,0,0,0,2,0,0,2,86.45,830.85,1,0.6394298297180611
1,0,1,0,38,1,0,2,1,1,1,1,1,1,2,0,0,20.4,743.5,0,0.02022168398197988
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.3,45.3,1,0.5507943526069979
1,0,1,0,67,1,2,1,0,2,2,0,2,2,1,0,2,104.1,7040.85,1,0.5505976640529867
1,0,1,0,52,1,0,0,2,2,0,0,2,2,1,1,3,75.4,3865.45,0,0.060298544520471724
1,0,1,1,62,1,0,1,2,2,2,2,2,2,2,0,3,108.15,6825.65,0,0.02184900727977376
0,0,0,0,16,1,0,1,0,2,0,0,0,2,0,1,2,86.25,1340.1,0,0.4187344034927329
0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.0,371.65,1,0.8281332227244481
1,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,2,95.7,1184.0,0,0.3697806125610177
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.85,8477.7,0,0.009134051152257803
1,1,0,0,71,1,2,1,0,2,0,2,2,2,1,0,0,105.75,7382.85,0,0.1284888683447569
0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.15,456.85,0,0.013214371070349505
0,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,3,19.6,331.6,0,0.008313540597055706
1,0,1,0,67,1,0,1,2,2,0,0,0,2,1,1,1,90.6,6056.15,1,0.18682240914293943
1,0,0,1,2,1,2,0,2,2,0,0,0,0,0,0,0,60.95,134.6,0,0.239723530267975
0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,3,25.05,125.5,0,0.34474902696481424
0,0,1,0,15,1,0,1,0,0,0,0,2,2,0,0,2,88.15,1390.6,1,0.5620420530895419
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,20.2,1,0.6251168024634656
1,0,1,1,41,1,0,0,2,2,2,0,0,0,1,1,0,60.3,2511.3,0,0.02758657207917624
0,0,0,1,43,1,0,0,2,2,0,0,0,2,0,1,2,63.95,2737.05,0,0.13737230060225925
1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,2,74.3,74.3,0,0.7711771461380511
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,70.6,0,0.7684345881791985
0,0,1,1,26,1,0,1,0,0,0,0,2,2,0,1,2,90.8,2361.8,1,0.4829534538419179
1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,1730.35,1,0.5306945242659937
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,90.55,6404.0,0,0.013935530900192332
1,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,3,19.45,165.35,0,0.007820347808852266
0,1,0,0,28,1,2,0,0,2,2,2,0,0,0,0,0,64.45,1867.6,0,0.07629291955007368
1,1,0,0,16,1,0,1,0,0,0,0,0,0,0,0,2,69.65,1043.3,0,0.3410713728641233
1,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,19.5,128.6,0,0.019892363687224118
0,0,0,0,69,1,2,1,0,2,2,2,2,2,2,1,0,110.5,7455.45,0,0.11638132443252745
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,24.7,24.7,0,0.4148358213231976
1,0,0,0,3,1,0,0,2,0,2,0,2,2,0,1,2,77.4,206.15,0,0.26986983004790704
1,1,0,0,21,1,0,1,0,0,2,0,2,2,0,1,0,96.8,2030.3,1,0.48540370412089023
0,0,1,0,69,1,2,1,0,2,2,0,0,0,0,1,0,85.4,5869.4,0,0.39421112306279854
0,0,1,0,71,0,1,0,2,2,2,2,0,0,2,1,0,47.6,3377.8,0,0.003936146224997507
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,3,19.4,1346.2,0,0.001896527259312098
0,0,0,0,48,1,2,1,0,0,2,2,2,2,0,1,2,103.85,4946.05,0,0.3995002784452528
1,0,1,0,47,1,2,1,0,2,2,0,0,0,0,1,0,83.35,4065.0,1,0.3583224776350042
0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,49.4,106.55,1,0.7007043976749261
1,0,0,0,45,1,2,1,2,0,2,2,2,2,0,1,1,108.45,4964.7,0,0.2779909509450186
1,0,0,0,51,1,2,1,0,2,0,0,0,0,0,0,0,81.0,4085.75,0,0.16648520186149798
0,0,1,0,22,1,2,0,2,0,0,2,2,2,0,1,2,79.2,1742.75,1,0.36027893129047944
1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,86.65,6224.8,0,0.0054021645586203445
1,0,1,1,37,1,2,1,0,2,2,0,2,0,0,1,2,92.95,3415.25,0,0.28019099703318456
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.35,6325.25,0,0.01736386896607413
1,0,1,1,7,1,0,0,0,0,2,0,0,0,0,0,2,48.7,340.25,1,0.49350265974191215
0,0,0,0,66,1,2,2,1,1,1,1,1,1,2,1,1,25.15,1683.6,0,0.0091171023210598
1,0,1,1,51,1,0,0,2,0,0,2,2,2,1,1,0,76.4,3966.3,0,0.025768302301147107
0,0,1,1,30,1,0,2,1,1,1,1,1,1,1,0,0,19.55,608.5,0,0.015117659182081161
0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,0,2,85.35,2896.6,0,0.48868653107643395
1,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1514.85,0,0.008960364406439523
1,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,0,103.15,6792.45,0,0.15482769816066794
1,0,0,0,47,1,2,1,2,2,0,2,2,0,0,0,3,100.75,4669.2,0,0.09901648443966096
0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.6,95.6,1,0.8279300483648775
0,0,0,0,49,1,2,0,2,2,0,0,0,0,0,1,1,59.75,2934.3,1,0.18378066974407145
0,0,1,1,67,1,2,1,0,2,0,2,2,0,2,0,1,94.1,6302.8,0,0.06833410315672436
1,0,0,1,39,1,0,2,1,1,1,1,1,1,1,0,0,19.35,779.2,0,0.02113642352500593
1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,3,19.9,283.75,0,0.06740040918722963
0,1,0,0,43,1,0,1,2,2,0,2,2,2,0,1,1,108.15,4600.7,1,0.6716390546853064
1,1,0,0,56,1,2,1,0,0,2,0,2,2,0,1,2,101.05,5594.0,0,0.5091105557610782
0,0,0,0,14,1,0,0,0,0,0,2,0,2,1,0,1,59.1,772.85,0,0.057799209953392085
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.35,71.35,1,0.7792246540880353
1,0,1,1,16,1,0,0,2,2,0,0,0,0,1,1,3,55.85,857.8,0,0.042687760307149054
1,0,1,1,70,1,2,1,2,2,0,0,2,2,0,1,2,106.05,7554.05,0,0.20951271494176982
1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,84.1,5981.65,0,0.013346254490524002
0,0,1,1,23,1,0,1,0,0,2,0,0,0,0,1,1,75.3,1702.9,0,0.27450960646064176
1,0,0,1,21,1,2,2,1,1,1,1,1,1,0,0,3,24.7,467.15,0,0.05109317550798406
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.15,20.15,1,0.8026279285211413
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,69.75,69.75,1,0.8356498176387455
0,1,1,0,32,1,2,1,0,0,0,0,2,2,0,1,2,93.2,2931.0,1,0.6585632307727138
1,0,1,1,17,1,0,1,0,0,0,0,2,0,0,0,2,80.85,1400.85,1,0.44838969772079934
0,0,0,0,4,0,1,0,2,2,0,0,0,0,0,1,2,33.65,137.85,1,0.49141682720895774
0,0,0,0,36,1,2,0,0,0,2,0,0,0,1,0,2,55.8,1941.5,0,0.06089215315940344
0,0,0,0,50,0,1,0,0,2,2,2,0,0,2,0,1,39.7,1932.75,0,0.044853650765957154
0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,1423.05,0,0.07311802507413558
0,0,0,1,50,1,0,2,1,1,1,1,1,1,2,0,1,20.15,970.85,0,0.011925767192109544
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,1,79.55,5810.9,0,0.010950141233140266
1,0,0,1,10,1,2,2,1,1,1,1,1,1,0,0,1,24.8,223.9,0,0.17286309545046252
0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.65,391.7,0,0.06259522699267396
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.95,79.95,1,0.8999466980502914
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,19.3,1,0.10989473902802288
1,0,0,0,9,1,0,1,0,0,2,0,2,2,0,1,2,94.05,811.65,0,0.6607961172908385
1,0,0,0,2,1,2,1,2,0,0,0,0,2,0,0,3,90.75,174.75,0,0.1912706369736494
0,0,1,0,40,1,2,1,0,0,0,2,0,0,0,1,1,78.85,3126.85,0,0.3494284982605675
1,0,1,0,69,1,2,1,0,0,2,0,2,2,1,0,0,99.5,6841.45,0,0.19822402850649795
0,0,1,0,37,1,2,1,2,0,2,2,0,2,1,1,2,99.2,3754.6,1,0.4755925894183078
1,0,0,1,18,1,2,1,0,0,2,0,0,0,0,1,1,80.55,1406.65,0,0.30961988286097175
1,1,1,0,11,1,0,1,0,0,0,0,0,0,0,1,2,70.2,834.7,0,0.5117800104976296
0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,1,85.2,627.4,1,0.8784856551630448
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,75.25,242.0,1,0.6853139724606809
1,0,1,1,55,1,0,0,2,0,0,0,0,2,1,0,1,59.45,3157.0,0,0.043623886901159585
1,0,1,0,33,1,2,1,0,2,2,0,0,2,0,1,2,93.35,3092.0,0,0.432151791601736
0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,44.95,2168.9,0,0.09220041214422607
1,0,0,0,34,1,2,2,1,1,1,1,1,1,2,0,0,26.1,980.35,0,0.030567873309159256
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,20.2,65.95,0,0.18367811977127235
1,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,21.25,711.9,0,0.004097165106043092
0,0,0,0,33,1,2,0,2,0,0,2,0,0,1,0,2,59.4,1952.8,0,0.05525520642443321
1,0,1,1,45,1,2,1,0,2,2,0,0,2,1,1,1,95.0,4368.85,0,0.09365714970328044
1,0,0,0,40,1,0,0,2,2,0,2,0,0,0,1,3,61.9,2647.1,0,0.07109943749788603
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,118.65,8477.6,0,0.025437247119864042
1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,54.35,54.35,1,0.8292821681746899
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,64.45,4528.0,0,0.0015701599619165193
0,0,1,1,22,1,0,1,0,0,0,0,0,2,0,1,2,80.15,1790.65,0,0.3747860302117627
1,0,1,1,46,1,0,2,1,1,1,1,1,1,1,1,0,20.2,845.6,0,0.02069962691753188
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,21.0,1210.3,0,0.004242039953929988
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,20.45,0,0.15071094351472283
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,1,3,75.85,854.45,0,0.19571343484555348
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,80.45,2429.1,0,0.5331712437946508
1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,24.95,100.4,1,0.5907456276783455
0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,5229.45,0,0.08268581016372985
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.45,44.45,0,0.4989498691843879
1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,1716.45,1,0.2679376712412002
1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,74.55,3023.55,0,0.11400874376090103
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.3,75.3,1,0.9007153181594443
1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,94.8,4837.6,1,0.16664176226050614
1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,48.15,2032.3,0,0.013035818024514593
1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.65,436.9,0,0.008374119500412948
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,70.55,1,0.8080138192126208
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,0,0.36249269360160424
0,0,0,0,56,1,2,1,2,2,0,0,2,2,0,1,1,106.6,5893.95,0,0.24999890832245605
1,0,0,1,15,1,2,1,0,2,0,0,2,0,0,1,2,91.0,1430.05,0,0.5006477574174822
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,25.4,313.0,0,0.024700664630075034
0,0,1,1,54,1,0,0,2,0,2,2,0,2,2,0,0,69.95,3871.85,0,0.008080961418147894
0,0,0,0,7,1,0,0,0,0,0,0,2,2,0,1,2,66.85,458.1,0,0.37065122244077325
0,0,1,1,33,1,2,1,0,0,0,0,0,2,0,0,1,86.15,2745.7,1,0.3840338589693719
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,341.35,0,0.07482225597743933
0,0,0,1,21,1,0,0,2,0,2,0,0,2,1,0,3,64.85,1336.8,0,0.03941137229466263
1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,74.85,2181.75,0,0.032462134998334294
1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,50.5,147.75,0,0.36826423183791857
1,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,72.9,818.45,0,0.30193798535054933
0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,115.05,7133.45,0,0.0923171307487865
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,19.0,348.8,0,0.036726761615037865
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,128.6,0,0.07960346529419737
0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,101.1,4674.4,0,0.3258902106530373
1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,84.1,1737.45,0,0.5697437370736244
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,1,0,24.15,1498.85,0,0.008478171395497013
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.1,50.1,0,0.340897753625847
0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,74.6,1797.75,0,0.3615627039857189
0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,498.1,0,0.005693870258426189
0,0,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2624.25,1,0.5827042597422675
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.55,184.1,1,0.7642928569368653
1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,106.8,5498.8,0,0.43938478746060466
0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,4845.4,0,0.03750109373696815
0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,369.1,0,0.065326194384585
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,83.7,6096.9,0,0.0015404212546212361
0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,160.75,1,0.6964376156047257
1,0,1,0,28,1,2,1,0,2,2,0,2,0,0,0,1,96.6,2684.35,0,0.2881786778375752
1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,3004.15,1,0.7836327834615946
1,0,1,1,70,1,0,1,2,2,2,2,2,0,2,1,1,101.1,6994.8,0,0.022625150814880955
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,20.2,273.25,0,0.018677313755668307
0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,5483.9,0,0.065726179442092
1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,1233.65,1,0.8249548241056798
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,74.4,527.9,1,0.7724565670407363
0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,81.0,4985.9,0,0.014057768971508755
0,0,0,0,21,1,0,0,2,0,2,2,0,0,1,1,2,60.25,1258.35,0,0.052058983274882356
0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,60.85,111.4,0,0.5638637488000848
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,43.95,43.95,0,0.434378965604671
1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,308.1,0,0.568037355787806
0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,20.25,383.65,0,0.040105836795928544
0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2555.9,1,0.5613473877868913
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,1284.2,0,0.004990694360580713
1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,102.65,7550.3,0,0.015203698099663503
1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.9,1110.05,0,0.017515645714569227
0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,99.6,0,0.016892172370605876
1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,95.5,6707.15,0,0.011170574254420338
0,0,1,1,50,1,2,0,0,2,2,2,2,2,1,1,1,84.15,4164.4,0,0.04495195051057093
1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,5873.75,0,0.24969691787609063
1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,50.2,109.25,0,0.39293077918194197
0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,179.25,1,0.9540700589865886
1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,54.75,1338.15,1,0.11031849549192349
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.95,862.4,0,0.009474131223169162
1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,116.25,8564.75,0,0.045054117644343514
0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,31.2,926.2,0,0.21913779043017215
1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1718.2,0,0.007768206767214724
1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,84.2,5956.85,0,0.021188037994692467
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,91.3,1,0.9036389480037813
1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,85.65,4824.45,0,0.009651636977622386
1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,21.2,1238.65,0,0.010418377231974809
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.5,79.5,1,0.9036401607774143
0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,25.55,672.2,0,0.03675960039852347
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,382.2,0,0.05264615763034029
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,4264.6,0,0.0666487043056936
0,0,1,1,17,1,2,0,0,0,2,2,0,0,1,1,3,61.95,1070.7,0,0.11885510702528393
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1345.85,0,0.012255811860564913
0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,1045.25,0,0.07644180727927563
0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,3003.55,0,0.07886789493188325
1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,467.55,1,0.5761971950805427
1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,7537.5,0,0.03677725611877717
1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,7482.1,1,0.14718382556474993
1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,99.85,3343.15,0,0.2111174239771809
1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,5427.05,1,0.35289954184893496
0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,587.1,1,0.7749957097934222
0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,100.8,1,0.9724739328533681
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.55,161.15,0,0.09767911590823616
0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,104.0,7028.5,0,0.0645391862039703
